HYDRON_NUMBER,STATION.NUMBER,TYPE,SOURCE.VARIABLE,OUTPUT.VARIABLE,DATE,TIME,NAVD88,QUALITY.CODE,SOURCE,QUALITY.DESCRIPTION,SHORT_NAME,LONG_NAME,COUNTY,STATION_TYPE,DATA_TYPE,GROUND_WATER_TYPE,LATITUDE,LONGITUDE,LAYER,dist_to_coast_m,dist_to_coast_km,irma_lon,irma_lat,dist_to_irma_km,min_dist_to_irma_km,change,baseline,NAVD88CFB,NAVD88PCFB
1630763,1630763,NA,227.17,227,2017-08-29,00:00:00,22.97,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,0,0
1630763,1630763,NA,227.17,227,2017-08-30,00:00:00,22.96,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,-26.9,16.1,5667.051283297169,134.01626006826035,2.8900000000000006,22.97,-0.00999999999999801,-0.04353504571178934
1630763,1630763,NA,227.17,227,2017-08-31,00:00:00,22.94,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,-31.7,16.3,5185.070175729515,134.01626006826035,2.8900000000000006,22.97,-0.029999999999997584,-0.13060513713538346
1630763,1630763,NA,227.17,227,2017-09-01,00:00:00,22.97,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,-35.1,17.5,4796.332158092974,134.01626006826035,2.8900000000000006,22.97,0,0
1630763,1630763,NA,227.17,227,2017-09-02,00:00:00,23.06,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,-39.7,19.1,4275.433864298937,134.01626006826035,2.8900000000000006,22.97,0.08999999999999986,0.39181541140618137
1630763,1630763,NA,227.17,227,2017-09-03,00:00:00,23.06,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,-45.5,18.5,3731.8480684019155,134.01626006826035,2.8900000000000006,22.97,0.08999999999999986,0.39181541140618137
1630763,1630763,NA,227.17,227,2017-09-14,00:00:00,25.76,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,2.7900000000000027,12.146277753591654
1630763,1630763,NA,227.17,227,2017-09-15,00:00:00,25.73,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,2.7600000000000016,12.015672616456255
1630763,1630763,NA,227.17,227,2017-09-16,00:00:00,25.49,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,2.5199999999999996,10.970831519373094
1630763,1630763,NA,227.17,227,2017-09-17,00:00:00,25.21,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,2.240000000000002,9.75185023944276
1630763,1630763,NA,227.17,227,2017-09-18,00:00:00,24.88,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,1.9100000000000001,8.315193730953418
1630763,1630763,NA,227.17,227,2017-09-19,00:00:00,24.46,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,1.490000000000002,6.486721811057911
1630763,1630763,NA,227.17,227,2017-09-20,00:00:00,23.93,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,0.9600000000000009,4.179364388332612
1630763,1630763,NA,227.17,227,2017-09-21,00:00:00,23.55,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,0.5800000000000018,2.525032651284292
1630763,1630763,NA,227.17,227,2017-09-22,00:00:00,23.23,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,0.26000000000000156,1.1319111885067548
1630763,1630763,NA,227.17,227,2017-09-23,00:00:00,22.87,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,-0.09999999999999787,-0.4353504571179707
1630763,1630763,NA,227.17,227,2017-09-24,00:00:00,23.01,3,02A,Good quality data obtained from USGS,S253North,C52 Lower of S253 at Fellsmere (WL),Indian River,Surface Water,Water Level (WL),NA,27.592944,-80.678143,Surface Water,30021.349015701508,30.02,NA,NA,NA,134.01626006826035,2.8900000000000006,22.97,0.0400000000000027,0.17414018284720376
2090218,2090218,NA,227.1,227,2017-08-27,00:00:00,38.08,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,0,0
2090218,2090218,NA,227.1,227,2017-08-28,00:00:00,38.21,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,0.13000000000000256,0.34138655462185546
2090218,2090218,NA,227.1,227,2017-08-29,00:00:00,38.28,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,0.20000000000000284,0.5252100840336209
2090218,2090218,NA,227.1,227,2017-08-30,00:00:00,38.27,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-26.9,16.1,5699.201479979239,117.69454422224501,6.310000000000002,38.08,0.19000000000000483,0.4989495798319455
2090218,2090218,NA,227.1,227,2017-08-31,00:00:00,38.19,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-31.7,16.3,5219.424491961658,117.69454422224501,6.310000000000002,38.08,0.10999999999999943,0.2888655462184859
2090218,2090218,NA,227.1,227,2017-09-01,00:00:00,38.18,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-35.1,17.5,4831.090527945692,117.69454422224501,6.310000000000002,38.08,0.10000000000000142,0.26260504201681045
2090218,2090218,NA,227.1,227,2017-09-02,00:00:00,38.24,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-39.7,19.1,4310.614926917836,117.69454422224501,6.310000000000002,38.08,0.1600000000000037,0.4201680672269005
2090218,2090218,NA,227.1,227,2017-09-03,00:00:00,38.75,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-45.5,18.5,3771.287409188543,117.69454422224501,6.310000000000002,38.08,0.6700000000000017,1.7594537815126094
2090218,2090218,NA,227.1,227,2017-09-04,00:00:00,38.86,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-50.4,17.3,3357.0871905289473,117.69454422224501,6.310000000000002,38.08,0.7800000000000011,2.0483193277310954
2090218,2090218,NA,227.1,227,2017-09-05,00:00:00,38.73,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-55.1,16.6,2952.7830649148173,117.69454422224501,6.310000000000002,38.08,0.6499999999999986,1.70693277310924
2090218,2090218,NA,227.1,227,2017-09-06,00:00:00,38.54,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-60.6,17.3,2411.663317471766,117.69454422224501,6.310000000000002,38.08,0.46000000000000085,1.2079831932773133
2090218,2090218,NA,227.1,227,2017-09-07,00:00:00,38.37,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-66.2,19.2,1802.9771600903641,117.69454422224501,6.310000000000002,38.08,0.28999999999999915,0.7615546218487373
2090218,2090218,NA,227.1,227,2017-09-08,00:00:00,39.44,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-71.8,21.1,1213.369413875069,117.69454422224501,6.310000000000002,38.08,1.3599999999999994,3.57142857142857
2090218,2090218,NA,227.1,227,2017-09-09,00:00:00,39.8,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-77.2,22.1,770.2970599867595,117.69454422224501,6.310000000000002,38.08,1.7199999999999989,4.516806722689073
2090218,2090218,NA,227.1,227,2017-09-10,00:00:00,41.35,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-80.9,23.4,524.7857088032296,117.69454422224501,6.310000000000002,38.08,3.270000000000003,8.587184873949589
2090218,2090218,NA,227.1,227,2017-09-11,00:00:00,44.39,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-81.7,26.8,162.9811831440731,117.69454422224501,6.310000000000002,38.08,6.310000000000002,16.570378151260513
2090218,2090218,NA,227.1,227,2017-09-12,00:00:00,42.11,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-84.4,31.9,531.2189955937831,117.69454422224501,6.310000000000002,38.08,4.030000000000001,10.582983193277315
2090218,2090218,NA,227.1,227,2017-09-13,00:00:00,41.26,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,-88.9,35.6,1114.7632426078524,117.69454422224501,6.310000000000002,38.08,3.1799999999999997,8.350840336134453
2090218,2090218,NA,227.1,227,2017-09-14,00:00:00,40.77,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,2.690000000000005,7.0640756302521135
2090218,2090218,NA,227.1,227,2017-09-15,00:00:00,40.73,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,2.6499999999999986,6.959033613445374
2090218,2090218,NA,227.1,227,2017-09-16,00:00:00,40.51,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,2.4299999999999997,6.3813025210084025
2090218,2090218,NA,227.1,227,2017-09-17,00:00:00,40.25,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,2.1700000000000017,5.698529411764711
2090218,2090218,NA,227.1,227,2017-09-18,00:00:00,40.04,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,1.9600000000000009,5.147058823529414
2090218,2090218,NA,227.1,227,2017-09-19,00:00:00,39.95,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,1.8700000000000045,4.910714285714298
2090218,2090218,NA,227.1,227,2017-09-20,00:00:00,39.74,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,1.6600000000000037,4.359243697479002
2090218,2090218,NA,227.1,227,2017-09-21,00:00:00,39.53,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,1.4500000000000028,3.807773109243705
2090218,2090218,NA,227.1,227,2017-09-22,00:00:00,39.34,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,1.2600000000000051,3.3088235294117787
2090218,2090218,NA,227.1,227,2017-09-23,00:00:00,39.17,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,1.0900000000000034,2.862394957983202
2090218,2090218,NA,227.1,227,2017-09-24,00:00:00,39.01,1,01A,Good quality records,CRABGCR,Crabgrass Creek at Holopaw (WL),Osceola,Surface Water,Water Level (WL),NA,28.130227,-81.001687,Surface Water,34424.77376573261,34.42,NA,NA,NA,117.69454422224501,6.310000000000002,38.08,0.9299999999999997,2.442226890756302
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-08-27,00:00:00,3.29,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,0,0
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-08-28,00:00:00,3.31,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,0.020000000000000018,0.6079027355623106
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-08-29,00:00:00,3.29,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,0,0
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-08-30,00:00:00,3.29,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-26.9,16.1,5708.094846781366,130.8964397426331,7.110000000000001,3.29,0,0
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-08-31,00:00:00,3.28,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-31.7,16.3,5231.359221853023,130.8964397426331,7.110000000000001,3.29,-0.010000000000000231,-0.30395136778116205
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-01,00:00:00,3.7,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-35.1,17.5,4843.6547194036975,130.8964397426331,7.110000000000001,3.29,0.41000000000000014,12.46200607902736
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-02,00:00:00,4.62,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-39.7,19.1,4323.886406833561,130.8964397426331,7.110000000000001,3.29,1.33,40.42553191489362
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-03,00:00:00,4.36,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-45.5,18.5,3790.600499952357,130.8964397426331,7.110000000000001,3.29,1.0700000000000003,32.5227963525836
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-04,00:00:00,4.17,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-50.4,17.3,3383.9615227701565,130.8964397426331,7.110000000000001,3.29,0.8799999999999999,26.74772036474164
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-05,00:00:00,4.15,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-55.1,16.6,2987.1457931292834,130.8964397426331,7.110000000000001,3.29,0.8600000000000003,26.13981762917934
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-06,00:00:00,4.07,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-60.6,17.3,2452.9369784717246,130.8964397426331,7.110000000000001,3.29,0.7800000000000002,23.708206686930097
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-07,00:00:00,3.99,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-66.2,19.2,1850.1085310259148,130.8964397426331,7.110000000000001,3.29,0.7000000000000002,21.276595744680858
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-08,00:00:00,3.98,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-71.8,21.1,1269.3689495792207,130.8964397426331,7.110000000000001,3.29,0.69,20.972644376899694
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-09,00:00:00,4.47,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-77.2,22.1,843.2169954370835,130.8964397426331,7.110000000000001,3.29,1.1799999999999997,35.86626139817628
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-10,00:00:00,5.88,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-80.9,23.4,604.4633822151185,130.8964397426331,7.110000000000001,3.29,2.59,78.72340425531914
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-11,00:00:00,10.03,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-81.7,26.8,235.2744427102701,130.8964397426331,7.110000000000001,3.29,6.739999999999999,204.86322188449844
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-12,00:00:00,10.39,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-84.4,31.9,465.2651699763439,130.8964397426331,7.110000000000001,3.29,7.1000000000000005,215.80547112462008
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-13,00:00:00,10.01,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,-88.9,35.6,1050.2146705634661,130.8964397426331,7.110000000000001,3.29,6.72,204.25531914893617
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-14,00:00:00,9.97,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,6.680000000000001,203.03951367781156
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-15,00:00:00,10.02,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,6.7299999999999995,204.5592705167173
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-16,00:00:00,9.95,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,6.659999999999999,202.43161094224922
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-17,00:00:00,9.8,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,6.510000000000001,197.87234042553192
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-18,00:00:00,9.63,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,6.340000000000001,192.7051671732523
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-19,00:00:00,9.53,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,6.239999999999999,189.66565349544072
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-20,00:00:00,9.45,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,6.159999999999999,187.23404255319147
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-21,00:00:00,9.36,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,6.069999999999999,184.49848024316105
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-22,00:00:00,9.28,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,5.989999999999999,182.06686930091183
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-23,00:00:00,9.22,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,5.930000000000001,180.24316109422494
2830228,2830228,Daily Mean Computed From Continuous Data,227.1,227,2017-09-24,00:00:00,9.16,1,01A,Good quality records,DEEPOST,Deep Creek near Osteen (WL),Volusia,Surface Water,Water Level (WL),NA,28.846189,-81.079297,Surface Water,23349.926841204673,23.35,NA,NA,NA,130.8964397426331,7.110000000000001,3.29,5.87,178.419452887538
5321204,5321204,NA,227.1,227,2017-08-27,00:00:00,30.9,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,0,0
5321204,5321204,NA,227.1,227,2017-08-28,00:00:00,32.8,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,1.8999999999999986,6.148867313915853
5321204,5321204,NA,227.1,227,2017-08-29,00:00:00,34.11,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,3.210000000000001,10.38834951456311
