Class,Importer,Exporter,Total_Quantity,N_Records
Mammalia,DE,ZA,162,79
Mammalia,EG,ZA,15,4
Mammalia,ES,ZA,19,14
Mammalia,ET,ZA,14,3
Mammalia,FR,ZA,3,1
Mammalia,GA,ZA,2,2
Mammalia,GB,ZA,21,16
Mammalia,GE,ZA,2,1
Mammalia,GH,ZA,38,12
Mammalia,GR,ZA,2,1
Mammalia,GT,ZA,36,8
Mammalia,ID,ZA,899,183
Mammalia,IN,ZA,31,8
Mammalia,IQ,ZA,410,60
Mammalia,IR,ZA,33,14
Mammalia,IT,ZA,2,2
Mammalia,JO,ZA,60,4
Mammalia,JP,ZA,97,45
Mammalia,KH,ZA,2,1
Mammalia,KR,ZA,4,2
Mammalia,KW,ZA,382,34
Mammalia,LB,ZA,231,21
Mammalia,LK,ZA,2,2
Mammalia,LY,ZA,8,2
Mammalia,MA,ZA,65,8
Mammalia,ML,ZA,4,1
Mammalia,MW,ZA,137,18
Mammalia,MX,ZA,24,2
Mammalia,MY,ZA,492,101
Mammalia,MZ,ZA,766,54
Mammalia,NE,ZA,7,2
Mammalia,NL,ZA,19,2
Mammalia,NO,ZA,2,1
Mammalia,NP,ZA,15,1
Mammalia,OM,ZA,3,1
Mammalia,PA,ZA,4,1
Mammalia,PG,ZA,1,1
Mammalia,PH,ZA,60,21
Mammalia,PK,ZA,611,68
Mammalia,QA,ZA,29,4
Mammalia,RS,ZA,15,5
Mammalia,RU,ZA,4,2
Mammalia,RW,ZA,60,2
Mammalia,SA,ZA,89,27
Mammalia,SG,ZA,4,1
Mammalia,SK,ZA,3,1
Mammalia,SN,ZA,3,1
Mammalia,SS,ZA,20,2
Mammalia,SY,ZA,5,2
Mammalia,SZ,ZA,85,39
Mammalia,TG,ZA,2,1
Mammalia,TH,ZA,3379,202
Mammalia,TR,ZA,16,8
Mammalia,TW,ZA,6,2
Mammalia,TZ,ZA,12,3
Mammalia,UA,ZA,3,2
Mammalia,UG,ZA,25,10
Mammalia,US,ZA,2903,235
Mammalia,UY,ZA,1,1
Mammalia,UZ,ZA,8,4
Mammalia,VN,ZA,225,77
Mammalia,XX,ZA,22,5
Mammalia,ZM,ZA,48,23
Mammalia,ZW,ZA,22,6
Mammalia,NA,ZA,854,76
Mammalia,QA,ZM,3,2
Mammalia,AE,ZW,8,5
Mammalia,CD,ZW,30,5
Mammalia,CN,ZW,64,6
Mammalia,MK,ZW,1,1
Mammalia,MW,ZW,15,5
Mammalia,XX,ZW,27,8
Mammalia,ZM,ZW,2,1
Mammalia,AE,NA,55,27
Mammalia,AO,NA,157,21
Mammalia,CD,NA,88,28
Mammalia,IN,NA,8,1
Mammalia,PK,NA,2,1
Mammalia,US,NA,33,9
Mammalia,ZA,NA,13,3
Mammalia,ZM,NA,441,20
Reptilia,BE,AE,2,2
Reptilia,BH,AE,3,1
Reptilia,DE,AE,2,2
Reptilia,GB,AE,18,16
Reptilia,HK,AE,50,1
Reptilia,HU,AE,8,5
Reptilia,IE,AE,6,4
Reptilia,IN,AE,2,2
Reptilia,IR,AE,8,2
Reptilia,IT,AE,4,4
Reptilia,JP,AE,50,1
Reptilia,KR,AE,30,5
Reptilia,KW,AE,22,6
Reptilia,PH,AE,26,12
Reptilia,PT,AE,4,4
Reptilia,RO,AE,1,1
Reptilia,SA,AE,6,2
Reptilia,TW,AE,100,2
Reptilia,US,AE,5,5
Reptilia,ZA,AE,5,4
Reptilia,XX,AM,3,1
Reptilia,BE,AR,50,1
Reptilia,CA,AR,200,2
Reptilia,CL,AR,2,1
Reptilia,CN,AR,2510,13
Reptilia,DE,AR,5400,16
Reptilia,ES,AR,6,6
Reptilia,FR,AR,600,4
Reptilia,HK,AR,4850,19
Reptilia,ID,AR,2400,10
Reptilia,IT,AR,1100,12
Reptilia,KR,AR,626,13
Reptilia,MX,AR,2000,1
Reptilia,MY,AR,437,7
Reptilia,NL,AR,1950,10
Reptilia,TH,AR,410,5
Reptilia,US,AR,3306,11
Reptilia,UY,AR,1,1
Reptilia,AG,AT,10,3
Reptilia,CA,AT,17,17
Reptilia,CH,AT,444,101
Reptilia,GB,AT,18,3
Reptilia,HK,AT,548,48
Reptilia,ID,AT,183,24
Reptilia,JP,AT,154,31
Reptilia,KR,AT,161,28
Reptilia,NO,AT,22,8
Reptilia,PH,AT,26,21
Reptilia,SA,AT,24,16
Reptilia,TH,AT,22,21
Reptilia,TW,AT,52,5
Reptilia,US,AT,49,3
Reptilia,ZA,AT,24,12
Reptilia,AE,AU,2,2
Reptilia,CH,AU,22,3
Reptilia,DE,AU,3,3
Reptilia,US,AU,36,15
Reptilia,KZ,AZ,2,2
Reptilia,GB,BB,3750,15
Reptilia,ID,BB,782,3
Reptilia,IT,BB,1200,6
Reptilia,JP,BB,500,6
Reptilia,KR,BB,25,1
Reptilia,MX,BB,400,2
Reptilia,TW,BB,424,2
Reptilia,US,BB,600,12
Reptilia,CA,BE,5,5
Reptilia,JP,BE,700,6
Reptilia,KR,BE,6,3
Reptilia,MV,BE,1,1
Reptilia,NO,BE,7,4
Reptilia,PH,BE,6,1
Reptilia,SG,BE,2,2
Reptilia,TW,BE,200,1
Reptilia,US,BE,14,9
Reptilia,CH,BG,2,2
Reptilia,XV,BG,1,1
Reptilia,AE,BH,8,4
Reptilia,FR,BH,6,3
Reptilia,KW,BH,3,2
Reptilia,AE,BJ,240,2
Reptilia,AM,BJ,90,4
Reptilia,AT,BJ,36,4
Reptilia,AU,BJ,406,17
Reptilia,CA,BJ,523,17
Reptilia,CH,BJ,69,3
Reptilia,DE,BJ,30,2
Reptilia,EG,BJ,200,1
Reptilia,ES,BJ,1750,4
Reptilia,FR,BJ,5497,14
Reptilia,GH,BJ,2680,12
Reptilia,GR,BJ,149,2
Reptilia,HK,BJ,200,3
Reptilia,ID,BJ,750,5
Reptilia,IT,BJ,680,14
Reptilia,JP,BJ,3771,52
Reptilia,KR,BJ,365,8
Reptilia,LY,BJ,110,1
Reptilia,MY,BJ,700,5
Reptilia,OM,BJ,220,8
Reptilia,TG,BJ,4965,37
Reptilia,TH,BJ,2370,33
Reptilia,TW,BJ,1040,7
Reptilia,UA,BJ,160,6
Reptilia,US,BJ,165625,300
Reptilia,XX,BJ,20,2
Reptilia,ZA,BJ,120,1
Reptilia,GB,BM,1,1
Reptilia,CN,BR,10500,12
Reptilia,HK,BR,24610,40
Reptilia,ID,BR,500,1
Reptilia,JP,BR,120,1
Reptilia,KR,BR,523,14
Reptilia,TH,BR,20,1
Reptilia,TW,BR,1415,3
Reptilia,US,BR,1689,567
Reptilia,AZ,BY,10,3
Reptilia,CH,BY,1,1
Reptilia,KZ,BY,39,14
Reptilia,LB,BY,303,14
Reptilia,PL,BY,2,2
Reptilia,RU,BY,245,44
Reptilia,UZ,BY,2,1
Reptilia,CH,CA,17,5
Reptilia,CN,CA,300,1
Reptilia,CO,CA,1,1
Reptilia,CU,CA,15,4
Reptilia,DE,CA,49,15
Reptilia,DK,CA,4,3
Reptilia,ES,CA,75,10
Reptilia,GB,CA,131,26
Reptilia,HK,CA,549,20
Reptilia,ID,CA,75,1
Reptilia,IE,CA,4,4
Reptilia,IT,CA,2,2
Reptilia,JP,CA,15871,617
Reptilia,KR,CA,1527,101
Reptilia,KZ,CA,16,5
Reptilia,MX,CA,152,8
Reptilia,NL,CA,1539,89
Reptilia,PA,CA,330,22
Reptilia,PH,CA,22,4
Reptilia,PT,CA,2,1
Reptilia,TH,CA,64,10
Reptilia,TW,CA,25,2
Reptilia,US,CA,8632,477
Reptilia,XV,CA,22,22
Reptilia,DE,CD,517,8
Reptilia,HK,CD,191,3
Reptilia,ID,CD,550,3
Reptilia,JP,CD,4182,18
Reptilia,KR,CD,270,5
Reptilia,MY,CD,130,1
Reptilia,NL,CD,974,11
Reptilia,SA,CD,10,1
Reptilia,TH,CD,90,2
Reptilia,US,CD,19360,88
Reptilia,GH,CG,40,2
Reptilia,KR,CG,360,3
Reptilia,SA,CG,80,3
Reptilia,US,CG,1110,3
Reptilia,AE,CH,1,1
Reptilia,AT,CH,205,52
Reptilia,BE,CH,10,6
Reptilia,CA,CH,14,6
Reptilia,CY,CH,12,1
Reptilia,CZ,CH,88,18
Reptilia,DE,CH,1421,478
Reptilia,DK,CH,139,30
Reptilia,EE,CH,4,2
Reptilia,ES,CH,17,11
Reptilia,FI,CH,6,3
Reptilia,FR,CH,86,41
Reptilia,GB,CH,668,33
Reptilia,GG,CH,7,3
Reptilia,GR,CH,86,32
Reptilia,HK,CH,12,2
Reptilia,HR,CH,8,4
Reptilia,HU,CH,16,5
Reptilia,IE,CH,2,2
Reptilia,IT,CH,91,32
Reptilia,JP,CH,40,7
Reptilia,KR,CH,168,17
Reptilia,LU,CH,6,2
Reptilia,MA,CH,9,6
Reptilia,MC,CH,3,3
Reptilia,MY,CH,2,1
Reptilia,NL,CH,85,36
Reptilia,NO,CH,4,3
Reptilia,PH,CH,52,2
Reptilia,PL,CH,96,15
Reptilia,PT,CH,24,11
Reptilia,RS,CH,2,1
Reptilia,RU,CH,2,1
Reptilia,SE,CH,8,5
Reptilia,SG,CH,20,6
Reptilia,SI,CH,4,2
Reptilia,TH,CH,1,1
Reptilia,US,CH,784,67
Reptilia,CA,CM,318,10
Reptilia,CN,CM,46,3
Reptilia,ES,CM,970,7
Reptilia,GB,CM,64,5
Reptilia,HK,CM,49,2
Reptilia,JP,CM,1511,75
Reptilia,NL,CM,109,8
Reptilia,US,CM,482,10
Reptilia,VN,CM,130,8
Reptilia,AE,CN,606,3
Reptilia,CY,CN,5000,1
Reptilia,CZ,CN,10,3
Reptilia,DE,CN,378447,163
Reptilia,ES,CN,46600,17
Reptilia,IT,CN,910568,272
Reptilia,JP,CN,91834,128
Reptilia,KR,CN,5615,14
Reptilia,LU,CN,8000,1
Reptilia,NL,CN,8001,2
Reptilia,PT,CN,248048,54
Reptilia,US,CN,9216,30
Reptilia,AE,CO,400,2
Reptilia,CL,CO,1060,10
Reptilia,CN,CO,950,3
Reptilia,CZ,CO,120,1
Reptilia,DE,CO,1220,4
Reptilia,HK,CO,9890,24
Reptilia,ID,CO,3750,10
Reptilia,IT,CO,1699,7
Reptilia,JP,CO,720,9
Reptilia,KR,CO,2444,19
Reptilia,MX,CO,350,3
Reptilia,MY,CO,3214,17
Reptilia,NL,CO,45,1
Reptilia,PL,CO,440,3
Reptilia,PR,CO,100,1
Reptilia,SA,CO,100,1
Reptilia,TH,CO,1103,11
Reptilia,TW,CO,1115,5
Reptilia,US,CO,37282,118
Reptilia,CN,CR,10,1
Reptilia,FR,CR,33,5
Reptilia,HK,CR,45,2
Reptilia,JP,CR,7,1
Reptilia,PA,CR,88,3
Reptilia,US,CR,368,31
Reptilia,BQ,CW,4,1
Reptilia,CH,CY,4,1
Reptilia,GB,CY,53,5
Reptilia,US,CY,4,4
Reptilia,AE,CZ,1196,51
Reptilia,AU,CZ,14,2
Reptilia,BJ,CZ,56,6
Reptilia,CA,CZ,1924,45
Reptilia,CH,CZ,68,10
Reptilia,CL,CZ,10,2
Reptilia,CN,CZ,140,4
Reptilia,EG,CZ,584,9
Reptilia,GB,CZ,2310,15
Reptilia,GE,CZ,215,25
Reptilia,HK,CZ,30955,235
Reptilia,ID,CZ,3698,40
Reptilia,JP,CZ,40769,1080
Reptilia,KR,CZ,14704,456
Reptilia,LK,CZ,4,1
Reptilia,MY,CZ,2422,51
Reptilia,NO,CZ,136,19
Reptilia,OM,CZ,236,6
Reptilia,PH,CZ,66,4
Reptilia,RU,CZ,25,4
Reptilia,SA,CZ,46,21
Reptilia,TH,CZ,2773,95
Reptilia,TW,CZ,3245,60
Reptilia,UA,CZ,239,14
Reptilia,US,CZ,77080,351
Reptilia,VN,CZ,200,1
Reptilia,AE,DE,182,24
Reptilia,AU,DE,2,2
Reptilia,CA,DE,235,40
Reptilia,CD,DE,6,5
Reptilia,CH,DE,2345,991
Reptilia,CN,DE,4158,224
Reptilia,GB,DE,18302,451
Reptilia,HK,DE,3773,185
Reptilia,ID,DE,519,16
Reptilia,IL,DE,275,33
Reptilia,IR,DE,754,31
Reptilia,JE,DE,20,6
Reptilia,JP,DE,53725,2833
Reptilia,KE,DE,2,2
Reptilia,KR,DE,8701,869
Reptilia,KZ,DE,6,1
Reptilia,LI,DE,8,8
Reptilia,MO,DE,173,10
Reptilia,MY,DE,319,10
Reptilia,NO,DE,6658,531
Reptilia,PA,DE,53,3
Reptilia,PH,DE,155,26
Reptilia,RU,DE,606,8
Reptilia,SA,DE,41,5
Reptilia,TH,DE,1139,67
Reptilia,TR,DE,75,19
Reptilia,TW,DE,3227,411
Reptilia,US,DE,26926,559
Reptilia,XV,DE,21,21
Reptilia,XX,DE,5,5
Reptilia,ZA,DE,19,4
Reptilia,CH,DK,14,8
Reptilia,FO,DK,22,3
Reptilia,GB,DK,55,18
Reptilia,GH,DK,7,4
Reptilia,GL,DK,3,3
Reptilia,IN,DK,1,1
Reptilia,IS,DK,18,1
Reptilia,JP,DK,103,12
Reptilia,KR,DK,4,2
Reptilia,MU,DK,1,1
Reptilia,MY,DK,28,3
Reptilia,NO,DK,2870,567
Reptilia,NZ,DK,10,2
Reptilia,SG,DK,4,4
Reptilia,TH,DK,52,7
Reptilia,US,DK,5,5
Reptilia,AI,DM,10,1
Reptilia,US,DZ,1,1
Reptilia,HK,EC,3,1
Reptilia,NO,EE,2,2
Reptilia,AE,EG,215,6
Reptilia,BE,EG,6,1
Reptilia,CA,EG,436,9
Reptilia,CH,EG,100,2
Reptilia,CN,EG,902,14
Reptilia,GB,EG,102,3
Reptilia,HK,EG,540,8
Reptilia,ID,EG,1959,37
Reptilia,IQ,EG,26,2
Reptilia,IT,EG,663,11
Reptilia,JP,EG,7035,85
Reptilia,KR,EG,1050,27
Reptilia,KV,EG,75,1
Reptilia,KW,EG,218,10
Reptilia,MY,EG,535,11
Reptilia,NL,EG,50,1
Reptilia,PH,EG,170,5
Reptilia,SA,EG,101,3
Reptilia,SI,EG,100,1
Reptilia,TH,EG,1410,30
Reptilia,TW,EG,2079,24
Reptilia,UA,EG,20,1
Reptilia,US,EG,6141,48
Reptilia,VN,EG,40,2
Reptilia,XV,EG,145,2
Reptilia,XX,EG,300,4
Reptilia,CH,ES,15,15
Reptilia,CL,ES,1,1
Reptilia,CN,ES,20,2
Reptilia,GB,ES,2,2
Reptilia,HK,ES,8,2
Reptilia,ID,ES,1555,30
Reptilia,JP,ES,211,33
Reptilia,KR,ES,22,10
Reptilia,MA,ES,24,1
Reptilia,NO,ES,2,2
Reptilia,OM,ES,4,4
Reptilia,PA,ES,8,4
Reptilia,SA,ES,350,1
Reptilia,SG,ES,31,18
Reptilia,TH,ES,8,8
Reptilia,US,ES,106,18
Reptilia,XX,ES,4,4
Reptilia,CN,ET,427,6
Reptilia,EG,ET,50,1
Reptilia,ES,ET,5,1
Reptilia,ID,ET,764,16
Reptilia,TH,ET,130,3
Reptilia,TW,ET,150,3
Reptilia,US,ET,95,6
Reptilia,XV,ET,8,1
Reptilia,CH,FI,2,2
Reptilia,GB,FI,2,2
Reptilia,CN,FJ,34,1
Reptilia,CA,FR,2,2
Reptilia,CH,FR,54,40
Reptilia,DO,FR,1,1
Reptilia,ID,FR,4,4
Reptilia,IM,FR,2,2
Reptilia,JE,FR,3,1
Reptilia,KR,FR,226,16
Reptilia,KZ,FR,12,2
Reptilia,MA,FR,234,60
Reptilia,MC,FR,4,4
Reptilia,MG,FR,77,1
Reptilia,MU,FR,3,3
Reptilia,MY,FR,2,2
Reptilia,NO,FR,58,16
Reptilia,SA,FR,4,2
Reptilia,SG,FR,17,15
Reptilia,SN,FR,47,2
Reptilia,TH,FR,27,3
Reptilia,TN,FR,45,1
Reptilia,TR,FR,13,7
Reptilia,US,FR,7905,71
Reptilia,XV,FR,51,51
Reptilia,US,GA,1,1
Reptilia,AE,GB,107,33
Reptilia,BE,GB,3,3
Reptilia,CA,GB,292,39
Reptilia,CH,GB,24,21
Reptilia,CY,GB,6,5
Reptilia,CZ,GB,4,4
Reptilia,DE,GB,19,18
Reptilia,DK,GB,17,17
Reptilia,EG,GB,1,1
Reptilia,ES,GB,2,2
Reptilia,FR,GB,13,13
Reptilia,GG,GB,2,2
Reptilia,GH,GB,2,2
Reptilia,GR,GB,1,1
Reptilia,HK,GB,4,2
Reptilia,HU,GB,9,6
Reptilia,ID,GB,59,58
Reptilia,IE,GB,13,12
Reptilia,IL,GB,2,2
Reptilia,IM,GB,9,5
Reptilia,JE,GB,19,12
Reptilia,JP,GB,2204,162
Reptilia,KR,GB,472,100
Reptilia,LT,GB,1,1
Reptilia,LU,GB,2,2
Reptilia,MT,GB,1,1
Reptilia,NL,GB,144,17
Reptilia,NO,GB,53,9
Reptilia,PL,GB,13,9
Reptilia,PT,GB,7,7
Reptilia,QA,GB,2,2
Reptilia,RS,GB,1,1
Reptilia,SA,GB,40,5
Reptilia,SG,GB,50,50
Reptilia,TW,GB,248,18
Reptilia,US,GB,1850,110
Reptilia,ZA,GB,291,15
Reptilia,AZ,GE,11,2
Reptilia,FR,GG,4,2
Reptilia,GB,GG,34,14
Reptilia,NO,GG,4,2
Reptilia,AE,GH,354,3
Reptilia,BE,GH,50,1
Reptilia,BJ,GH,150,2
Reptilia,CA,GH,2309,30
Reptilia,CN,GH,1906,7
Reptilia,CZ,GH,2462,23
Reptilia,DE,GH,4766,45
Reptilia,DK,GH,3,3
Reptilia,ES,GH,2950,6
Reptilia,GB,GH,8875,67
Reptilia,HK,GH,4085,26
Reptilia,HU,GH,3108,21
Reptilia,ID,GH,11830,79
Reptilia,IN,GH,300,1
Reptilia,IT,GH,1910,12
Reptilia,JP,GH,9425,179
Reptilia,KR,GH,2479,35
Reptilia,ML,GH,150,2
Reptilia,MX,GH,150,14
Reptilia,MY,GH,3500,22
Reptilia,NL,GH,50,2
Reptilia,PL,GH,740,44
Reptilia,PT,GH,150,1
Reptilia,RU,GH,200,2
Reptilia,TG,GH,30,1
Reptilia,TW,GH,920,5
Reptilia,US,GH,273029,1278
Reptilia,XX,GH,710,5
Reptilia,ZA,GH,1460,18
Reptilia,DK,GL,2,2
Reptilia,US,GR,5439,40
Reptilia,US,GT,152,9
Reptilia,AE,GY,202,2
Reptilia,AS,GY,16,1
Reptilia,CA,GY,1244,99
Reptilia,CZ,GY,1012,61
Reptilia,DE,GY,3539,301
Reptilia,GB,GY,514,21
Reptilia,ID,GY,13982,32
Reptilia,JP,GY,5014,191
Reptilia,KR,GY,166,21
Reptilia,MX,GY,104,3
Reptilia,NL,GY,2563,17
Reptilia,RU,GY,377,15
Reptilia,SR,GY,8,2
Reptilia,SX,GY,521,10
Reptilia,TH,GY,19,1
Reptilia,UA,GY,9,2
Reptilia,US,GY,61503,3975
Reptilia,ZA,GY,171,12
Reptilia,AE,HK,1496,52
Reptilia,AR,HK,555,11
Reptilia,AT,HK,22,2
Reptilia,AU,HK,27,1
Reptilia,BE,HK,100,1
Reptilia,CA,HK,31,19
Reptilia,CH,HK,16,5
Reptilia,DE,HK,513,15
Reptilia,ES,HK,44,6
Reptilia,FI,HK,2,2
Reptilia,FR,HK,32,5
Reptilia,GB,HK,503,192
Reptilia,ID,HK,60509,585
Reptilia,IT,HK,1644,20
Reptilia,JP,HK,88104,1085
Reptilia,KR,HK,36707,923
Reptilia,KW,HK,1560,95
Reptilia,MX,HK,560,7
Reptilia,MY,HK,20765,289
Reptilia,NL,HK,199,5
Reptilia,PH,HK,2700,103
Reptilia,SG,HK,17,5
Reptilia,TH,HK,21290,365
Reptilia,US,HK,2865,111
Reptilia,VN,HK,1,1
Reptilia,GB,HR,4,3
Reptilia,KR,HR,61,2
Reptilia,RU,HR,4,2
Reptilia,BR,HU,6,4
Reptilia,CA,HU,46,3
Reptilia,CH,HU,3,3
Reptilia,CN,HU,17,1
Reptilia,GB,HU,958,6
Reptilia,GE,HU,194,12
Reptilia,ID,HU,120,3
Reptilia,IS,HU,1,1
Reptilia,JP,HU,3266,90
Reptilia,KR,HU,505,51
Reptilia,MK,HU,4,2
Reptilia,MY,HU,187,11
Reptilia,NO,HU,40,17
Reptilia,RS,HU,1,1
Reptilia,TH,HU,314,8
Reptilia,TW,HU,457,22
Reptilia,US,HU,1316,13
Reptilia,XX,HU,301,2
Reptilia,ZA,HU,36,6
Reptilia,AE,ID,153,17
Reptilia,AT,ID,107,6
Reptilia,BE,ID,9,1
Reptilia,CA,ID,4497,120
Reptilia,CN,ID,578097.03,2280
Reptilia,CZ,ID,19280,918
Reptilia,DE,ID,9239,565
Reptilia,FR,ID,6095,299
Reptilia,GB,ID,6622,194
Reptilia,HK,ID,10220,121
Reptilia,IT,ID,1437,25
Reptilia,JP,ID,82812,5099
Reptilia,KG,ID,49,4
Reptilia,KR,ID,13909,699
Reptilia,KZ,ID,154,30
Reptilia,LB,ID,102,8
Reptilia,MN,ID,1000,10
Reptilia,MO,ID,1103,3
Reptilia,MY,ID,1369,38
Reptilia,NL,ID,2207,69
Reptilia,PH,ID,172,23
Reptilia,PK,ID,4,2
Reptilia,RU,ID,508,50
Reptilia,SA,ID,43,10
Reptilia,SG,ID,146481,1895
Reptilia,SK,ID,170,4
Reptilia,TH,ID,690,34
Reptilia,TW,ID,6451,185
Reptilia,UA,ID,173,15
Reptilia,US,ID,215386,10566
Reptilia,VN,ID,33878,74
Reptilia,XX,ID,632,14
Reptilia,AE,IE,4,4
Reptilia,GB,IE,2,2
Reptilia,PH,IE,1,1
Reptilia,US,IE,3,3
Reptilia,TR,IL,28,4
Reptilia,SK,IN,75,1
Reptilia,TR,IR,1,1
Reptilia,AE,IT,1,1
Reptilia,CA,IT,17,1
Reptilia,CH,IT,16,10
Reptilia,CL,IT,120,3
Reptilia,CN,IT,5141,42
Reptilia,DZ,IT,5,2
Reptilia,GB,IT,777,284
Reptilia,HK,IT,5940,36
Reptilia,ID,IT,652,10
Reptilia,IL,IT,360,15
Reptilia,JP,IT,2521,181
Reptilia,KR,IT,7621,194
Reptilia,KW,IT,101,2
Reptilia,MX,IT,240,6
Reptilia,MY,IT,228,4
Reptilia,QA,IT,1320,6
Reptilia,SA,IT,68,12
Reptilia,TH,IT,2,2
Reptilia,TR,IT,2,2
Reptilia,TW,IT,2039,37
Reptilia,US,IT,308,51
Reptilia,ZA,IT,74,4
Reptilia,DE,JE,20,2
Reptilia,FR,JE,13,8
Reptilia,GB,JE,12,7
Reptilia,GG,JE,1,1
Reptilia,HU,JE,1,1
Reptilia,NO,JE,2,2
Reptilia,PT,JE,2,1
Reptilia,SG,JE,12,6
Reptilia,HK,JO,798,2
Reptilia,JP,JO,14290,53
Reptilia,KR,JO,2416,16
Reptilia,LB,JO,2500,8
Reptilia,MY,JO,150,1
Reptilia,OM,JO,250,1
Reptilia,SI,JO,2000,8
Reptilia,TW,JO,300,1
Reptilia,AT,JP,1,1
Reptilia,BE,JP,25,1
Reptilia,CL,JP,1,1
Reptilia,CN,JP,500,2
Reptilia,CZ,JP,5,5
Reptilia,DE,JP,14,9
Reptilia,ES,JP,12,4
Reptilia,HK,JP,1887,50
Reptilia,ID,JP,1,1
Reptilia,KR,JP,116,11
Reptilia,MX,JP,8,4
Reptilia,MY,JP,5,4
Reptilia,NL,JP,4,2
Reptilia,TH,JP,16,1
Reptilia,TW,JP,148,6
Reptilia,US,JP,104,6
Reptilia,AE,KE,1678,25
Reptilia,CA,KE,971,15
Reptilia,CN,KE,6405,25
Reptilia,CZ,KE,160,4
Reptilia,DE,KE,30014,267
Reptilia,ES,KE,19226,95
Reptilia,FR,KE,1300,7
Reptilia,GB,KE,6435,52
Reptilia,GH,KE,50,1
Reptilia,HK,KE,86612,333
Reptilia,ID,KE,14630,53
Reptilia,IT,KE,300,2
Reptilia,JP,KE,13461,204
Reptilia,KR,KE,8914,121
Reptilia,KV,KE,200,1
Reptilia,MY,KE,11467,89
Reptilia,NL,KE,2289,16
Reptilia,OM,KE,200,2
Reptilia,PL,KE,4700,50
Reptilia,RU,KE,230,4
Reptilia,SA,KE,250,2
Reptilia,TH,KE,14811,129
Reptilia,TW,KE,33400,151
Reptilia,US,KE,116598,715
Reptilia,VN,KE,110,2
Reptilia,ZA,KE,3,1
Reptilia,RU,KG,5,1
Reptilia,TJ,KG,6,4
Reptilia,CN,KH,5200,3
Reptilia,TH,KH,140,3
Reptilia,VN,KH,1000,1
Reptilia,MG,KM,49,1
Reptilia,US,KN,33,11
Reptilia,AE,KR,4,2
Reptilia,DE,KR,82,4
Reptilia,GB,KR,2,2
Reptilia,HK,KR,6,3
Reptilia,JP,KR,477,27
Reptilia,MY,KR,1,1
Reptilia,NL,KR,6,1
Reptilia,TH,KR,118,8
Reptilia,TW,KR,1,1
Reptilia,US,KR,1606,7
Reptilia,AE,KW,8420,17
Reptilia,BD,KW,25,1
Reptilia,BH,KW,6700,14
Reptilia,GB,KW,2,2
Reptilia,HK,KW,4638,12
Reptilia,ID,KW,2400,5
Reptilia,IR,KW,50,1
Reptilia,JO,KW,55,1
Reptilia,KR,KW,2100,11
Reptilia,LK,KW,1,1
Reptilia,MY,KW,300,3
Reptilia,OM,KW,5850,13
Reptilia,QA,KW,536,9
Reptilia,SA,KW,39879,79
Reptilia,SY,KW,1,1
Reptilia,TH,KW,300,1
Reptilia,TW,KW,1950,8
Reptilia,US,KW,1100,5
Reptilia,US,KY,23,4
Reptilia,KH,KZ,1,1
Reptilia,TR,KZ,1,1
Reptilia,UA,KZ,1,1
Reptilia,XX,LA,1200,1
Reptilia,BH,LB,70,3
Reptilia,CH,LB,54,5
Reptilia,FR,LB,3,3
Reptilia,GB,LB,14,1
Reptilia,IT,LB,1,1
Reptilia,JP,LB,4350,15
Reptilia,KR,LB,1240,5
Reptilia,KW,LB,5500,6
Reptilia,QA,LB,1356,4
Reptilia,SA,LB,500,1
Reptilia,TR,LB,2,2
Reptilia,US,LB,452,3
Reptilia,RU,LK,14,4
Reptilia,US,LR,1,1
Reptilia,SG,LV,6,1
Reptilia,XX,LV,1,1
Reptilia,US,MA,3,3
Reptilia,FR,MC,8,8
Reptilia,ML,MC,46,1
Reptilia,SN,MC,46,1
Reptilia,UA,MD,2,2
Reptilia,CA,MG,2071,210
Reptilia,CH,MG,150,14
Reptilia,CN,MG,1010,5
Reptilia,CZ,MG,3894,107
Reptilia,DE,MG,323,19
Reptilia,ES,MG,7692,112
Reptilia,FR,MG,1,1
Reptilia,GB,MG,1508,56
Reptilia,HK,MG,5383,302
Reptilia,HU,MG,3747,145
Reptilia,ID,MG,115,8
Reptilia,JP,MG,33841,1652
Reptilia,KP,MG,1163,85
Reptilia,KR,MG,9286,481
Reptilia,NL,MG,6956,165
Reptilia,RU,MG,742,67
Reptilia,TD,MG,701,36
Reptilia,TH,MG,1781,100
Reptilia,TW,MG,517,13
Reptilia,UA,MG,1446,43
Reptilia,US,MG,74944,3323
Reptilia,XX,MG,58,3
Reptilia,ZA,MG,50,4
Reptilia,CL,MK,3870,23
Reptilia,CN,MK,1000,1
Reptilia,CZ,MK,1500,3
Reptilia,DE,MK,36520,50
Reptilia,ES,MK,500,1
Reptilia,FR,MK,4100,11
Reptilia,GB,MK,10740,17
Reptilia,HK,MK,47950,98
Reptilia,HR,MK,60,2
Reptilia,HU,MK,2300,4
Reptilia,ID,MK,4770,13
Reptilia,IT,MK,19480,38
Reptilia,JP,MK,5270,21
Reptilia,KP,MK,300,1
Reptilia,KR,MK,1240,15
Reptilia,PL,MK,4100,17
Reptilia,TH,MK,23,1
Reptilia,TW,MK,13935,42
Reptilia,UA,MK,500,1
Reptilia,US,MK,29734,77
Reptilia,AE,ML,400,2
Reptilia,BJ,ML,85,2
Reptilia,CN,ML,200,1
Reptilia,GH,ML,5550,6
Reptilia,HK,ML,9280,41
Reptilia,ID,ML,5762,14
